"reaction","days","subj"
315.09489556182734,2,"S000439"
293.66018546833476,3,"S000439"
291.3033309845932,4,"S000439"
308.17865114947045,5,"S000439"
298.25082405901986,6,"S000439"
298.7949769901208,7,"S000439"
282.115818909187,8,"S000439"
325.73520866525365,9,"S000439"
281.01032859396713,0,"S000440"
292.02935196790776,1,"S000440"
270.9031250844026,2,"S000440"
232.05145420987955,3,"S000440"
286.57722043126563,4,"S000440"
291.91700844867546,5,"S000440"
289.4007767048477,6,"S000440"
314.5363489501442,7,"S000440"
303.58471873408894,8,"S000440"
283.05633278757267,9,"S000440"
228.33168619408121,0,"S000441"
295.2200770359503,1,"S000441"
261.2547006173919,2,"S000441"
295.6840765213967,3,"S000441"
255.2439360015308,4,"S000441"
271.2251266052912,5,"S000441"
271.90755894755216,6,"S000441"
346.6856419964569,7,"S000441"
343.65774997297314,8,"S000441"
335.321440530838,9,"S000441"
248.36016254484136,0,"S000442"
254.70359610077537,1,"S000442"
281.4058727903224,2,"S000442"
263.5309309848517,3,"S000442"
289.6130459805582,4,"S000442"
268.77674772688454,5,"S000442"
293.56785835058025,6,"S000442"
290.62265108814955,7,"S000442"
316.9579303352799,8,"S000442"
312.5427331623994,9,"S000442"
268.8655805658659,0,"S000443"
270.31157064155474,1,"S000443"
256.79839399021523,2,"S000443"
265.2968810719005,3,"S000443"
287.41146825379155,4,"S000443"
279.2884985050226,5,"S000443"
324.75769369611595,6,"S000443"
287.0114954281359,7,"S000443"
265.0078391193813,8,"S000443"
281.53304851120043,9,"S000443"
278.0385285153942,0,"S000444"
272.17129234307725,1,"S000444"
277.9155727250206,2,"S000444"
298.91416932797586,3,"S000444"
338.30696717669184,4,"S000444"
342.5198982004958,5,"S000444"
338.5348397504389,6,"S000444"
404.2893271035418,7,"S000444"
330.6367651933273,8,"S000444"
402.739463562309,9,"S000444"
316.4007063684753,0,"S000445"
317.9113755470258,1,"S000445"
266.9396773168799,2,"S000445"
328.09546059982495,3,"S000445"
325.1226134131325,4,"S000445"
291.8278468633704,5,"S000445"
351.99338731509624,6,"S000445"
395.43520752999245,7,"S000445"
383.62370734496,8,"S000445"
397.9296114840582,9,"S000445"
225.25093837378637,0,"S000446"
211.3776804761264,1,"S000446"
232.31499435148527,2,"S000446"
264.0368005637421,3,"S000446"
268.75360149540404,4,"S000446"
268.3911073360617,5,"S000446"
289.6426647570478,6,"S000446"
333.4553198640578,7,"S000446"
332.38881747876695,8,"S000446"
357.2194915084897,9,"S000446"
310.75730925250093,0,"S000447"
310.53382007127897,1,"S000447"
324.3201648336613,2,"S000447"
360.32515835289325,3,"S000447"
321.9747172185522,4,"S000447"
381.37341162531834,5,"S000447"
316.2882584413804,6,"S000447"
310.7414385653155,7,"S000447"
372.65307015800363,8,"S000447"
348.7724413334889,9,"S000447"
252.62931099623611,0,"S000448"
222.301337385974,1,"S000448"
264.0706375718904,2,"S000448"
253.7881423617644,3,"S000448"
306.9289725813796,4,"S000448"
299.25895102704834,5,"S000448"
283.4828644577928,6,"S000448"
327.43816061133094,7,"S000448"
369.76813061632873,8,"S000448"
346.4014449959151,9,"S000448"
209.94930137814438,0,"S000449"
305.21701332735364,1,"S000449"
286.89139154634904,2,"S000449"
315.00793842961417,3,"S000449"
302.0125740442148,4,"S000449"
331.34711778440317,5,"S000449"
344.00744263985143,6,"S000449"
360.2585876394686,7,"S000449"
370.29542134159493,8,"S000449"
414.6259338009336,9,"S000449"
300.01330609168605,0,"S000450"
284.5041471522434,1,"S000450"
270.4907815508937,2,"S000450"
355.1275217109941,3,"S000450"
332.0025601661202,4,"S000450"
330.2490189847459,5,"S000450"
347.98593053054975,6,"S000450"
317.7805100082565,7,"S000450"
389.7425978536003,8,"S000450"
424.2669676605917,9,"S000450"
276.6512658139235,0,"S000451"
312.4125685453542,1,"S000451"
327.7347120079955,2,"S000451"
328.00410908201854,3,"S000451"
311.9767506905675,4,"S000451"
339.43433726759446,5,"S000451"
352.110978755085,6,"S000451"
367.8548278032185,7,"S000451"
421.30271242653794,8,"S000451"
415.1284528104383,9,"S000451"
217.83240961886645,0,"S000452"
268.7177239637524,1,"S000452"
281.0129056007046,2,"S000452"
238.86284207111962,3,"S000452"
229.49392635318378,4,"S000452"
339.49379307959595,5,"S000452"
285.70227134960334,6,"S000452"
294.0448506483073,7,"S000452"
264.19979412584144,8,"S000452"
334.3088588075704,9,"S000452"
274.5583776564334,0,"S000453"
320.6140698432971,1,"S000453"
285.2307703697873,2,"S000453"
356.2831187321012,3,"S000453"
316.624378685766,4,"S000453"
359.4810396401423,5,"S000453"
399.8888495936517,6,"S000453"
432.2765449391741,7,"S000453"
438.59740479047423,8,"S000453"
466.6438063113565,9,"S000453"
265.7421903965898,0,"S000454"
324.6408445784894,1,"S000454"
251.48749919119436,2,"S000454"
242.23739593119163,3,"S000454"
274.56433535709976,4,"S000454"
292.79179324847587,5,"S000454"
347.8168073639076,6,"S000454"
299.76691073107366,7,"S000454"
344.0285134392894,8,"S000454"
347.5527804463878,9,"S000454"
259.9913791567628,0,"S000455"
326.05458121874597,1,"S000455"
277.84635132219967,2,"S000455"
346.6675187141632,3,"S000455"
365.04618062203264,4,"S000455"
309.4511933263823,5,"S000455"
348.1320204740709,6,"S000455"
385.94880804078423,7,"S000455"
422.1499678157094,8,"S000455"
396.8807851806487,9,"S000455"
241.26229789918926,0,"S000456"
269.72544029289384,1,"S000456"
270.37918505711116,2,"S000456"
238.58762505224803,3,"S000456"
213.50301661833137,4,"S000456"
315.95769832201086,5,"S000456"
293.03096414490767,6,"S000456"
280.42421233930526,7,"S000456"
350.40352418959145,8,"S000456"
322.86256869917617,9,"S000456"
219.92446401488354,0,"S000457"
292.7972699970438,1,"S000457"
258.2546042009581,2,"S000457"
296.86833717304387,3,"S000457"
269.6274212032707,4,"S000457"
334.23174291574287,5,"S000457"
351.1552366835665,6,"S000457"
325.5475974705917,7,"S000457"
354.6829109719091,8,"S000457"
360.05177234471097,9,"S000457"
246.451992144514,0,"S000458"
240.84721240074344,1,"S000458"
261.41163030133987,2,"S000458"
261.64644674227,3,"S000458"
297.7138076936585,4,"S000458"
309.51928070950515,5,"S000458"
313.61970551463713,6,"S000458"
304.50239487035657,7,"S000458"
321.2404824994302,8,"S000458"
340.77235225314837,9,"S000458"
200.62616135151285,0,"S000459"
249.07696750670698,1,"S000459"
345.83280991612537,2,"S000459"
261.1024335487549,3,"S000459"
311.4321024892463,4,"S000459"
314.5790793550958,5,"S000459"
373.45162234048206,6,"S000459"
359.36562275922745,7,"S000459"
400.6465635448024,8,"S000459"
418.6895918864276,9,"S000459"
156.24568888615468,0,"S000460"
203.66903967467124,1,"S000460"
289.55609311888406,2,"S000460"
219.31693609916968,3,"S000460"
264.16201075064185,4,"S000460"
277.8391331406227,5,"S000460"
248.2737482607576,6,"S000460"
283.13046525167107,7,"S000460"
298.3707915517939,8,"S000460"
352.58531746543895,9,"S000460"
261.4905490324197,0,"S000461"
232.79546047849908,1,"S000461"
267.16628144513453,2,"S000461"
309.09639033394166,3,"S000461"
291.00981492975643,4,"S000461"
261.99565199312855,5,"S000461"
260.7714708134956,6,"S000461"
226.75532684976963,7,"S000461"
275.1293009885358,8,"S000461"
290.5084555593236,9,"S000461"
249.26487833324944,0,"S000462"
228.12660330544858,1,"S000462"
267.1213708336086,2,"S000462"
257.17806312046025,3,"S000462"
246.3321061803336,4,"S000462"
294.9611512979612,5,"S000462"
308.6409265380762,6,"S000462"
306.3942275767456,7,"S000462"
349.10816658294846,8,"S000462"
316.8759309163818,9,"S000462"
251.48576971970843,0,"S000463"
264.36082607701985,1,"S000463"
274.96525955941627,2,"S000463"
321.90993568187554,3,"S000463"
316.21823498612787,4,"S000463"
282.9593279151979,5,"S000463"
323.1019926742336,6,"S000463"
330.848122390241,7,"S000463"
307.5046069724883,8,"S000463"
372.79862558786806,9,"S000463"
290.8579105597021,0,"S000464"
290.0125117747389,1,"S000464"
295.37959245891346,2,"S000464"
266.15886254159966,3,"S000464"
314.8203729997741,4,"S000464"
338.320049592554,5,"S000464"
280.8993139715999,6,"S000464"
367.9780903113016,7,"S000464"
347.96131260308766,8,"S000464"
403.81137596831434,9,"S000464"
272.1934697951459,0,"S000465"
261.4449754899121,1,"S000465"
244.78413375837914,2,"S000465"
282.3618604094218,3,"S000465"
259.5276405652158,4,"S000465"
362.9070002278683,5,"S000465"
348.98925075879686,6,"S000465"
342.94430256604244,7,"S000465"
338.6430593663179,8,"S000465"
374.3381731938551,9,"S000465"
251.05313873298306,0,"S000466"
274.97546348185205,1,"S000466"
272.2033477668879,2,"S000466"
261.73033313231895,3,"S000466"
237.09674007617747,4,"S000466"
286.4034818926343,5,"S000466"
326.1457546217043,6,"S000466"
289.0453060585092,7,"S000466"
281.0741725753168,8,"S000466"
265.52731052273566,9,"S000466"
200.51951220435123,0,"S000467"
236.77400188872443,1,"S000467"
284.83870766069407,2,"S000467"
257.2300456368235,3,"S000467"
253.39796210454122,4,"S000467"
308.6409365424879,5,"S000467"
284.593782485337,6,"S000467"
282.1787250874864,7,"S000467"
267.3543229739263,8,"S000467"
281.9108292082902,9,"S000467"
229.59734737943634,0,"S000468"
224.83812749454526,1,"S000468"
194.8139445994724,2,"S000468"
221.86382458193523,3,"S000468"
224.26119565436647,4,"S000468"
257.816979139488,5,"S000468"
237.51902700765987,6,"S000468"
299.2177842672483,7,"S000468"
270.52340490757825,8,"S000468"
299.07602613307563,9,"S000468"
222.58362359847612,0,"S000469"
244.3704055541761,1,"S000469"
232.10330782657036,2,"S000469"
251.96679807267938,3,"S000469"
288.75200554453426,4,"S000469"
285.6084997435646,5,"S000469"
266.4262523577778,6,"S000469"
332.8046508338202,7,"S000469"
381.66800567878573,8,"S000469"
372.3273437850041,9,"S000469"
238.2081367860278,0,"S000470"
241.3458698887612,1,"S000470"
250.74766733954795,2,"S000470"
254.05096846079653,3,"S000470"
257.4546226387964,4,"S000470"
272.0189211727635,5,"S000470"
273.04298544749145,6,"S000470"
298.8396703008518,7,"S000470"
276.82784438105614,8,"S000470"
280.5813957972284,9,"S000470"
209.42943311210416,0,"S000471"
229.84279858873043,1,"S000471"
279.0016460633535,2,"S000471"
258.1059949042312,3,"S000471"
272.5309531340694,4,"S000471"
272.3966025911305,5,"S000471"
319.8126082700838,6,"S000471"
250.76904074002053,7,"S000471"
332.192698641651,8,"S000471"
268.2973650374022,9,"S000471"
199.02475104762462,0,"S000472"
214.00139016250182,1,"S000472"
241.52586156965774,2,"S000472"
239.6749374384027,3,"S000472"
268.18266130559493,4,"S000472"
249.6950515863704,5,"S000472"
180.32530339168116,6,"S000472"
237.0668512490994,7,"S000472"
193.56873022884488,8,"S000472"
181.16253112392116,9,"S000472"
231.63835092383584,0,"S000473"
231.21526666292667,1,"S000473"
283.83112943953114,2,"S000473"
238.9868964708844,3,"S000473"
278.5102794440439,4,"S000473"
312.021838401101,5,"S000473"
279.6289167884721,6,"S000473"
296.28141122429184,7,"S000473"
315.39261520116867,8,"S000473"
316.3127680344336,9,"S000473"
263.1193318159404,0,"S000474"
235.08067051975507,1,"S000474"
299.48632863414787,2,"S000474"
286.7932444956028,3,"S000474"
309.53511440604063,4,"S000474"
328.2832447469134,5,"S000474"
309.4271180666021,6,"S000474"
318.50972104235444,7,"S000474"
361.89871785452044,8,"S000474"
364.1770219017208,9,"S000474"
260.4992850227677,0,"S000475"
240.5723171840984,1,"S000475"
263.315944302772,2,"S000475"
251.04895660502956,3,"S000475"
261.92584026375204,4,"S000475"
298.94541960259266,5,"S000475"
271.4172165513529,6,"S000475"
298.6754102091177,7,"S000475"
242.03100840365116,8,"S000475"
282.287594991193,9,"S000475"
213.89419752337022,0,"S000476"
287.63322972000515,1,"S000476"
250.3956488284557,2,"S000476"
260.8169961379559,3,"S000476"
260.02675027041903,4,"S000476"
267.8470882861729,5,"S000476"
262.68575977163516,6,"S000476"
201.3552554654334,7,"S000476"
266.91403560093465,8,"S000476"
303.72499371633694,9,"S000476"
206.30151901684016,0,"S000477"
227.82652717670575,1,"S000477"
238.95459692924595,2,"S000477"
280.51862957710296,3,"S000477"
233.62763954572904,4,"S000477"
257.92881565359005,5,"S000477"
229.7365944324588,6,"S000477"
218.6392682924171,7,"S000477"
273.1104115660812,8,"S000477"
306.1993092577862,9,"S000477"
351.67540355708763,0,"S000478"
339.45706363344596,1,"S000478"
361.9569857250731,2,"S000478"
413.3022799741037,3,"S000478"
422.4380920490572,4,"S000478"
449.51629590254794,5,"S000478"
484.85293057990026,6,"S000478"
506.50971741595447,7,"S000478"
552.9032171352093,8,"S000478"
631.9820515703345,9,"S000478"
238.65157416677692,0,"S000479"
224.31693852179828,1,"S000479"
214.4795260547492,2,"S000479"
221.16717113699252,3,"S000479"
241.12216610834645,4,"S000479"
241.7542015877895,5,"S000479"
291.0816806245641,6,"S000479"
238.60902167522784,7,"S000479"
276.0857692674567,8,"S000479"
269.2701804054203,9,"S000479"
195.43188010113116,0,"S000480"
217.40079494973588,1,"S000480"
198.67235587047102,2,"S000480"
193.89489370949755,3,"S000480"
220.7004206172855,4,"S000480"
250.74282320309217,5,"S000480"
245.9165895679459,6,"S000480"
236.6277522579733,7,"S000480"
205.9873132778076,8,"S000480"
238.17807542712023,9,"S000480"
264.20961980523936,0,"S000481"
265.4034798081972,1,"S000481"
251.3106806970173,2,"S000481"
323.78657707998553,3,"S000481"
329.20854229812795,4,"S000481"
332.47044395604246,5,"S000481"
371.04770245684864,6,"S000481"
383.41453627201184,7,"S000481"
335.93344494749186,8,"S000481"
384.33399816654037,9,"S000481"
246.97463376958706,0,"S000482"
228.96354576999406,1,"S000482"
257.31667325430084,2,"S000482"
232.18262742241367,3,"S000482"
277.1151390675909,4,"S000482"
327.1453381634063,5,"S000482"
269.06118953219556,6,"S000482"
299.63976780013155,7,"S000482"
308.05983629710545,8,"S000482"
330.5392386581438,9,"S000482"
229.51138090290553,0,"S000483"
257.6055023884393,1,"S000483"
286.89507239288264,2,"S000483"
311.8082747325418,3,"S000483"
298.18323491998825,4,"S000483"
296.53361647666327,5,"S000483"
361.21435503754225,6,"S000483"
343.88101610837316,7,"S000483"
353.3185672889291,8,"S000483"
408.2367701022672,9,"S000483"
221.75840610603532,0,"S000484"
198.87323621544428,1,"S000484"
264.64393723348434,2,"S000484"
274.51264438252974,3,"S000484"
283.6780549999066,4,"S000484"
327.14800912710825,5,"S000484"
330.05708910698525,6,"S000484"
344.1694071328722,7,"S000484"
373.79268926791104,8,"S000484"
411.54354788021465,9,"S000484"
233.48851071135235,0,"S000485"
225.85681061233413,1,"S000485"
237.05967078398848,2,"S000485"
242.1128837577867,3,"S000485"
258.21230361813326,4,"S000485"
280.63246604525176,5,"S000485"
286.94482916597684,6,"S000485"
293.31497529206337,7,"S000485"
356.4116107787835,8,"S000485"
346.31570870102934,9,"S000485"
190.68767638810647,0,"S000486"
244.4619656022312,1,"S000486"
268.99364302998356,2,"S000486"
249.885714878518,3,"S000486"
326.1788348935823,4,"S000486"
295.0250143633764,5,"S000486"
341.14685453627277,6,"S000486"
385.99113931433897,7,"S000486"
438.61089885379914,8,"S000486"
387.8429723596042,9,"S000486"
282.1273333443145,0,"S000487"
289.5803316160352,1,"S000487"
290.56871400302094,2,"S000487"
274.2766878224433,3,"S000487"
271.4799462779851,4,"S000487"
318.81828847755963,5,"S000487"
295.7020807041252,6,"S000487"
368.30193758297105,7,"S000487"
341.7805539156962,8,"S000487"
335.0504045051882,9,"S000487"
269.5502727136855,0,"S000488"
273.0698613366392,1,"S000488"
313.6410290620399,2,"S000488"
270.18307533185936,3,"S000488"
312.80529919316155,4,"S000488"
293.1893064101003,5,"S000488"
251.69444554427182,6,"S000488"
287.4353471434802,7,"S000488"
299.7359960810364,8,"S000488"
284.8360672531599,9,"S000488"
206.5781150841619,0,"S000489"
216.47123972301617,1,"S000489"
245.81943428348168,2,"S000489"
244.19448980872758,3,"S000489"
215.71024216539845,4,"S000489"
313.05553231133825,5,"S000489"
325.0705977800081,6,"S000489"
330.0532775774099,7,"S000489"
332.5391200347685,8,"S000489"
388.4548235604173,9,"S000489"
251.84655895281443,0,"S000490"
227.23297697020624,1,"S000490"
241.01994455648136,2,"S000490"
244.53930896274508,3,"S000490"
284.4018038526096,4,"S000490"
289.40145885597076,5,"S000490"
285.24312929693133,6,"S000490"
272.7523585743676,7,"S000490"
350.3374601459726,8,"S000490"
329.0428180999874,9,"S000490"
227.7459913057979,0,"S000491"
245.92575462310643,1,"S000491"
273.7327788689519,2,"S000491"
310.3949090091562,3,"S000491"
290.5994134046184,4,"S000491"
309.35039970242366,5,"S000491"
293.644544627758,6,"S000491"
328.95923882798036,7,"S000491"
330.87252824068946,8,"S000491"
360.3353692461773,9,"S000491"
237.21714504796807,0,"S000492"
198.700468140934,1,"S000492"
217.27472138771319,2,"S000492"
197.11614916037578,3,"S000492"
245.15142849564583,4,"S000492"
271.97759183999347,5,"S000492"
291.1721249110529,6,"S000492"
264.5865401932586,7,"S000492"
269.65131977611514,8,"S000492"
265.990551827536,9,"S000492"
270.72312889686316,0,"S000493"
319.369735954819,1,"S000493"
328.38974128940805,2,"S000493"
297.6020075951492,3,"S000493"
333.3949428787624,4,"S000493"
331.8955177553349,5,"S000493"
364.4685708200242,6,"S000493"
402.3326433553902,7,"S000493"
449.19203360952207,8,"S000493"
435.5840728876432,9,"S000493"
220.18961554449706,0,"S000494"
242.15389064980675,1,"S000494"
261.1231667792315,2,"S000494"
268.3217353734006,3,"S000494"
219.75935940123424,4,"S000494"
240.60985406156055,5,"S000494"
235.36587509324457,6,"S000494"
254.75934720252587,7,"S000494"
226.92493934525743,8,"S000494"
264.0809256845254,9,"S000494"
287.3011874029984,0,"S000495"
359.5488720245681,1,"S000495"
258.5877135255808,2,"S000495"
353.3712929689959,3,"S000495"
366.4019111038739,4,"S000495"
348.5544898956451,5,"S000495"
332.69794052473895,6,"S000495"
368.9068014696811,7,"S000495"
406.3551035747821,8,"S000495"
359.175395335533,9,"S000495"
266.08052270905665,0,"S000496"
220.36478625645628,1,"S000496"
311.5248981466884,2,"S000496"
261.8861466476564,3,"S000496"
285.44438271233946,4,"S000496"
281.68546248262976,5,"S000496"
303.735713000967,6,"S000496"
339.512351476483,7,"S000496"
358.03843584394116,8,"S000496"
329.32760456216937,9,"S000496"
245.7408234206768,0,"S000497"
267.63586945852785,1,"S000497"
267.4802952179033,2,"S000497"
270.91996539170026,3,"S000497"
254.59547928907193,4,"S000497"
287.09199486447073,5,"S000497"
275.7561780537395,6,"S000497"
298.10186688089834,7,"S000497"
298.63492560275506,8,"S000497"
322.78660522218473,9,"S000497"
249.41918420130713,0,"S000498"
278.34228674389,1,"S000498"
260.92111160095106,2,"S000498"
257.23143905054144,3,"S000498"
296.7158211666806,4,"S000498"
316.4330839471871,5,"S000498"
321.14740054940796,6,"S000498"
309.3257319714679,7,"S000498"
339.5390785144953,8,"S000498"
369.82754176247863,9,"S000498"
252.98974777542836,0,"S000499"
293.5424824192588,1,"S000499"
311.7817787912063,2,"S000499"
286.8809540936397,3,"S000499"
288.7541315656529,4,"S000499"
369.3730918538861,5,"S000499"
326.1374937781964,6,"S000499"
311.5933512557772,7,"S000499"
360.3389910859857,8,"S000499"
352.363507723953,9,"S000499"
230.50028542842594,0,"S000500"
211.1318322561705,1,"S000500"
224.72539741574315,2,"S000500"
162.72049099435705,3,"S000500"
181.05547721909187,4,"S000500"
237.90773655532516,5,"S000500"
251.09042603683142,6,"S000500"
270.56017508295486,7,"S000500"
312.22824459989533,8,"S000500"
300.1743905349095,9,"S000500"
